,TEXT,LABEL
2287,give away stock always good idea,1
2288,girl really drunk nervous nd wrong someonechangedit,0
2289,off voodoo,1
2290,work pee kitchen but wait poo outside although think try tell need not realize,0
2291,can not wait monday much talk little time,0
2292,screams incest lol,1
2293,eeeeee mad expensive cry much pain big,0
2294,start new job sonic cool,1
2295,get outside ebay auction,0
2296,making jealous bay bay bay want future husband,0
2297,pledge clean community,1
2298,guess fun toy favourite book kid old atlas site awesome,1
2299,money reason many thing life forever jake,0
2300,shopping thing all need want get tons,0
2301,get 100 follower use add everyone train pay vip,1
2302,talk the radio national dont find amusing awesome time,1
2303,idiot totally forget tape harper island sunday night,0
2304,mrsjdubs hey get,1
2305,hi mike well phone texting iphone touch download twitter app,1
2306,family clearly rock life,1
2307,csc happy birthday party bad dog free,1
2308,permission friends â dmy great bout good,1
2309,not handy really refer trade description act,1
2310,um thank tested like 17 text message not number phone identity unknown,0
2311,not invite lol jk fun,0
2312,exclusive apartment like drug cute not blame,1
2313,drove back coffin summer gym end early sky live,1
2314,ok click hyperlink open browser macwindows,0
2315,preparing interview 330pm keep prayer,1
2316,bake together swear productive 10 cancerfree low,0
2317,wish somewhere get sleephope antibiotic fast,0
2318,wish maryyyyyy,0
2319,make good,1
2320,morning really good dream great morning,1
2321,thanks follow nice collaborate instructor,1
2322,thanks mean,0
2323,finish first uni,1
2324,first start think block account something felt alone,0
2325,get new haircut,1
2326,schedule easy thing happy someone want get,1
2327,not read cup felt lucky yogurt make make yuckydamn teeth not eat,0
2328,forgot set alarm 6am ride hope get easy mile after racing gap,0
2329,soon irritated sky open up mom sit da car cancel,0
2330,make 2 hope great weekend,1
2331,vega swell back 247,0
2332,lauren lonely want home,0
2333,get clean before v todayugh but excite not hang awhilewell besides sun,1
2334,awesome jewelry,1
2335,punk get sex but price pay love man pic,1
2336,really good night soon top,1
2337,lot weekend tellllll,1
2338,dive bomb get close nest learn hard way,1
2339,can not wait daily show,1
2340,ff later busy make up plan beside dc june 56 bball game,0
2341,back dead indeed mission thank followfriday love,1
2342,get marcus dinner not age like fatty,0
2343,lol such back though test outside vancouver survive hopefully,1
2344,gun sad poor little asian baby,0
2345,hope dot not die eastenders,0
2346,ok not want traitor humanity anything but whole world not like heat â ¼,0
2347,,0
2348,herreee again,1
2349,disneyland technically california adventure tower terror,1
2350,miss poppy wish get say goodbye miss song beautiful oxo,0
2351,since time low concert miss,0
2352,earthquakes no way depression like cook kitchen,1
2353,that youth talk homes behind jackbot always ery location atlas get love pro,1
2354,love make soon happy,1
2355,really spain santander nice place fantastic beach wait answer,1
2356,damn foot hurt never happen poor channels,0
2357,sandy mouth not cool,0
2358,k bout get gym before machine occupy like yesterday,0
2359,deposit sedan love girls yay thanks audiobook,1
2360,hey wood ever felt like nova b able live dream cup like want b model bad,0
2361,le mi pic bore though sorry hear,0
2362,nothing bore xx,0
2363,entire bodyjust accept awesomeness give chance 3,1
2364,get true blood fix sleep,1
2365,beware never order anything circutcity horrible warning here,0
2366,stoke relatively near cool anything nice,1
2367,summer have hood sweatshirt make way dryer shrink sleeve 3 short,0
2368,hop not make trip hospital boy fever,0
2369,hey hon skorgees good dr say bright get recurrence ongoing health problem,1
2370,can not dollhouse maze 3 best show far,1
2371,sadness headlights change 4 official headlights changer not longer speak sigh tear,0
2372,bachelor almost 6 pm spend night couch eating cereal watch,1
2373,can not watch uk tell please,0
2374,blessing c especially meet pittsburgh 1 best night life honor meeting,1
2375,last time not socialist communist god get right already,1
2376,best taylor swift dedicate tommy,1
2377,get want,1
2378,corona sad miss xxx lonely want golf,0
2379,adventure fail way anger give looking bad,0
2380,hmmmtrying figure wat sunday head dinner dadugly though rain much,0
2381,hop headache stop before try sleep not remember kid but seem get lot lately,0
2382,aw ask want sky high kevin elias but like 2,0
2383,say no technical people part decision making process,1
2384,like 2 laughhave good timefollow meets simple,1
2385,get home night bdb bf happy page everything wavylove,1
2386,time head back home business,0
2387,yearscoffee heart string london good alfalfa sprout,1
2388,fucking time take long,0
2389,full workout good time,1
2390,engl 8sh cpt _ last cell hour,1
2391,order seed pink cherry tomato sudduths brandywine monsters melon assert pepper 2nd grow season,1
2392,get new pack 5 gum,1
2393,dig wander typos anyway realize dress like fez 70 show,0
2394,corona listen cafe del march,1
2395,ììí ê ² ì ëë ììí êìì arnold kim say sorry no video chat next iphone,1
2396,r make coffee great way start off,1
2397,mother,0
2398,wow stunning lush love,1
2399,sleep yeah bone nuit,1
2400,happy fucking father,0
2401,late rugby game unless cta kinder past,0
2402,good morning hope either cold fever not ruin monday,1
2403,leave but good ole get dat beat dis train,0
2404,thanks alma no way relate rule bakerzin wafflenya kai beat aku utah bye 2x de ya di pcd,1
2405,,1
2406,good news get lot kitty pic,1
2407,not bad monday,1
2408,babel coffee deck,1
2409,certainly thrill neighborhood welcome anytime,1
2410,oh man suck hop school happy else not good hhh,0
2411,alright espana seven hour flight miss already,0
2412,thanks,1
2413,6 days away duke ed like really excite,1
2414,www kevin miss class,0
2415,thanks jason great sat,1
2416,glad hear dave well not wait tuesday show wednesday morning,1
2417,binge well petty image photo 2 good,1
2418,like death next investmentgoing spa need new body function via herd sleep good 4 dat,0
2419,aw ryan love wish little long want read,1
2420,ok thanks alot,1
2421,studio test,0
2422,morning land r good last class 2day next week no class week after brand new,1
2423,oh hey monday play 6 month they tour wt damn japan date,0
2424,really really want new series hero start miss week dose mile xx,0
2425,overrun phone still strong new chuck episode,1
2426,please talk,0
2427,,1
2428,faith lie hand,0
2429,www poor dry up but not long get sock earlier,0
2430,home,1
2431,still plane right fun california,1
2432,wish cough up money ninja show noblesville,0
2433,nice daw yung picture ko hehehe,1
2434,get meet fremantle decker westcoast eagle next week,1
2435,his taxi male chess month same 4x poor girl,0
2436,but time fly can not want till 2pm sleep,0
2437,550 like shit not alcohol but much food girl night food hangover suck get run 2 hour,0
2438,get sunburnt while need get onscreen,0
2439,ððð ¾ ñð ¾ ð ³ ð ¾ ð ¾ ð ½ ð ðð ¾ ð ² ððñðð ð ½ ð ñ ðñððºñðµñ ð ñððð ² ðñððµ ð ð ¾ ññðð ½ ñññ ñ ñð ¾ ðð ¾ ð ¹ ð ½ ð ð ² ññ ððð ½ ñðð ½ ð ¾ ð ³ ðð ðñðññ ð ² ñðð ¾ ð ¼ ðð ½ ðñññ ðð ½ ñðµñðµñð ½ ðµð ¹ ñððµ ð ² ðµñð,1
2440,uugggh clean houseagain hate dish never stop totally want robot retains think this spell,0
2441,love bases,1
2442,sound wonderful really want learn play tennis summer,1
2443,really really really want maxwell concerts ticket mad expensive though,0
2444,good morning mark judo bem lol 3,1
2445,fill two hour,0
2446,miss stepson later ill downtown,0
2447,love shop bristol farm,1
2448,not wonderful study hurt probably sleep soon 7 hour grad party,0
2449,but can not find,0
2450,but no way afford half way yr 11 not best idea,0
2451,nikki please,0
2452,home rent movie middle,1
2453,eating oh boy,1
2454,mathematics test monday pi anyone help,0
2455,hit ever since last press conf cry saw tagging fumbled mess emotion,0
2456,put james play guitar channel surf,1
2457,try abuse canât make laugh,0
2458,sad 24 follower must bore,0
2459,try hour half get sleep nothing worked already earlyish night,0
2460,vacation mb pro,0
2461,morning china get mor tat last night saythis morning get 4am,0
2462,starfish cut off face photo,0
2463,love thank try,1
2464,not adobe realise no want pay photoshop et al give free,1
2465,say compulsory but try get job cse laugh face,0
2466,deal fact remind get leave early rp,1
2467,bad bitch cordelia show up,0
2468,lambs fry bacon always smell good but can not deal can not handle off dude,0
2469,omg not think serious damn take soon possible,0
2470,change mi pic bore last,1
2471,miss girl like no idea,0
2472,watch celebrity get marathon mtv,1
2473,yesterday party amazing back premiere movie really funny,1
2474,oneself problem can not cool wat time,0
2475,christian,0
2476,yahgeek hope amazing beautiful like 8hrs well,1
2477,entry wrong week cry legs lose arch,0
2478,dread back sch next wk long ahead 85 daily,0
2479,social study fund class lunch betty,1
2480,but good need choose carpet stuff wood haha luis soon yay can not wait,1
2481,oops w e r,1
2482,miss testes stuck after sick two,0
2483,not like pic send yesterday,0
2484,helllll yes deffinetly happy else wise happy,1
2485,church toni,1
2486,soo jealous wish,0
2487,sunday night slow jam head hurt spend majority doi hk no reason,0
2488,ngl finish effyemily fic get puppy much love ridiculous completely make night ecstatic,1
2489,soon much shopping honorary partie shopping still not find dream bathing suit though,0
2490,watch charlie barrett good,1
2491,ban drink people sorry drunken rambling bad irish people,1
2492,best fun,1
2493,bathroom spare way up since 7 get wrong right next,1
2494,channels wow youtube like little good part,1
2495,frank,1
2496,goodmorning crappy morning everyone morning,1
2497,lol,1
2498,back guy not serving can not even bother facewomenshallow,1
2499,not good harder get answer,0
2500,nice want roast something but weather quit weird salad home,1
2501,still up duff boo,0
2502,sick want call but can not no bueno,0
2503,glad constant reminder everywhere oh call melee,1
2504,way soekarnohatta airport 3 jakarta soo damn hot,0
2505,supp,1
2506,joy joy also choice,1
2507,established,1
2508,nothing wear ml,0
2509,try get back swing twin but write book 225 page,1
2510,still playschool love playschool little,1
2511,cold glad many folk follow help get word payne,1
2512,ooooooooooo jade find find make thing no follow follow plz lol xxxx,0
2513,awesome,1
2514,daily struggle but try,1
2515,can not remember last time up till 4totally worth though great night,1
2516,1988 sigh need please call friend new,1
2517,500th update,1
2518,hey love episode but 5 min awesome love ya,0
2519,good chat maze love girls,1
2520,vietnam en route ton pirated stuff include book oh proxy item,1
2521,maria best person tell find amusing awesome,1
2522,contrast graduation karen,1
2523,miss move apparently not real,0
2524,amazing voice release album soon love,1
2525,sure not not worry happy,1
2526,finish design poster something big upload find hire not,1
2527,2 beach catch up 24 sun shin oxo,1
2528,aw special 3 probably read homework school dn,1
2529,like 30 sunny stick inside gh course since off weekend rain,0
2530,enlighten joy also haha lol sound well,1
2531,good grief can not say much drive home martin ike last fall interesting hear say,1
2532,grand mother good night loves grin contrast,1
2533,keg friend get good morning glad ty,1
2534,continued dad not home not trust also think dramatic aaaaaa dad may infect,0
2535,word can not describe,1
2536,haha labour time up must finish cleaning,1
2537,good morning everyone head off later oh exam result up yesterday xxx,1
2538,what real peace,1
2539,tired right,0
2540,nurse hard aoc not care prestonlowe hurt,0
2541,china buffet king awesome ï ½ 6 eat pint manners lovely summer,1
2542,none guy unless take profile off private,0
2543,haha download sound great,1
2544,school tomorrow,0
2545,indies juiceeeee lol copy good morning yes,1
2546,sox win wish baseball boy figure win,0
2547,apple worldwide developer conference 2009 kick off keynote address new iphone,1
2548,no pause button game life,1
2549,sad best friend home oz well start save afford perth 18 month time,0
2550,can not believe jeremy already graduate off ceremony,0
2551,hope well soon,0
2552,aurea no idea damn annoy much shit,0
2553,not want old been back want balanced new brand not get ballet no ticket leave,0
2554,hello follow haha,1
2555,chinese food mmmm,1
2556,want watch true blood trueblood,0
2557,use convention usually though show never get anything busy,0
2558,need help haha,1
2559,dummy hurt,0
2560,want call,0
2561,good morning twitter twitterettes summer la tire chill,0
2562,totally love dress taylor cute,1
2563,terrible headache several hr not away,0
2564,thank consistent encouragement inspire similar thing future good sense humor,1
2565,still cross,0
2566,finish watch dance star glad ty home also watch real housewife ny reunion nj premiere,1
2567,hate people move away,0
2568,eee vara monopolyä eee win monopoly game,1
2569,exactly boy asleep try catch up phone call friend but sound silly,1
2570,watch magic lose,0
2571,relaxed run no friend shame no longer,1
2572,love rainy sundayahhhhh bed goooooooood,1
2573,welcome gray look young backlog,1
2574,haha blanks really warm like seriously soon warm haha like someone latin beside ta bed cup,1
2575,sick xxxx,0
2576,spread love wave hi,1
2577,spend last five hour try pack clothes still not close,0
2578,everyone matter already knowsunderstands ml mgs book ignore jerk http fan supportive,1
2579,helllll yes awesome movie love,1
2580,licence help move singapore gift ðð ½,1
2581,ham egg british right,1
2582,like roadtripping vegas let series,1
2583,hopefully not manage catch glad well,0
2584,but least,1
2585,need job badly sigh,0
2586,hhh finally figure twitpics not upload send old think right,1
2587,miss 40 flavor last 16 liiiiife move colonial 4 good cheap,1
2588,okay bedfordshire watch harry potter prisoner azkaban night night oh yea beat load time hmm,1
2589,accident vehicle road shoulder traffic ease off,1
2590,watch eni gba sob like idiot damn kenichi awesome 3 sob,0
2591,oh miss laptop already fix but not get till friday use cousin comp meantime,0
2592,tay lovely summer great count lol take,1
2593,wish b warped,0
2594,note still,1
2595,still completely crack up adam pascal song backyardigans,1
2596,still get 53 lb,1
2597,pick up verseghy secondary school fucking cool,1
2598,hey happen take care prestonlowe ck,1
2599,still pos stomach not good right jump shower wake up though lol,0
2600,love ryan aviator lol,1
2601,sleep can not sleep night,0
2602,yes please,1
2603,icon gallery install moment light speak,1
2604,hate skin week half yearly ah poo,0
2605,soon williams haha hey like girl paramore haha kid,1
2606,,1
2607,minute honey can not wait join,1
2608,picnic hyde park sunny sunny sunny,1
2609,somebody run over little puppy lay highway dead ruin good night,0
2610,eating lunch br hunt x3,1
2611,celine dion song stuck head statement sort summary thing okay not bad,0
2612,world get,1
2613,lol before turn phone off,1
2614,use voiceover ctrloptionshiftm also native keystone but escape right,0
2615,dia play make smile thing right dream,1
2616,shall try thanks suggestion,1
2617,london set up hack studio get shit,1
2618,saw two but small,0
2619,ok bedside get get ready weekend full besides yay dear chico graduate bless presence two,1
2620,brother fly seminar,1
2621,mr bump keychain,0
2622,fl steal car unfortunate combination watermelon waste,0
2623,vote face future page 33 least last page,1
2624,goggles attack morning late tired not cool,0
2625,medium awesome must say,1
2626,catch movie angel demon can not wait,1
2627,haha okay good lol well sometimes but really like lyric think really easy relate,1
2628,mango cheesecake summ,1
2629,hate phone refuse,0
2630,not itunes,0
2631,way home after think sad miss 14 yo find barra poor family,0
2632,hhh twiril nothing compare tweetdeck but least not shut down like tweetdeck eh fun weekend goodnight,1
2633,hahahahah maturity sorry,0
2634,parent suck assets official,0
2635,late office jamming lady gaga,1
2636,fi thanks friend lay fun night please,1
2637,get burn sound nasty sorry hear,0
2638,decision choose team struggle sign up crappy,0
2639,really wonder hard strawberry dreamer might taste like wonder friend,1
2640,www yes good update miss,1
2641,need drive around charge phone gh,0
2642,say beautiful like flower,1
2643,add twittermodule website keep good update,1
2644,omg watch clip bet michael tons hope okay,0
2645,swear not post thing future haha prefer simple lor agree,1
2646,sunday sunday enjoy even funny lol np,1
2647,,0
2648,knowwwwww girlfriend need job get back interview,0
2649,alone,0
2650,email round dept another blog entry workload manager policy xml format part ii,1
2651,birthday happy birthday,1
2652,,1
2653,never get hug lol,0
2654,haha gatorade sound good right serve gym after pe but not pe,0
2655,probably around,1
2656,london get five shot felt terrible miserable shot root canal,0
2657,johnny carson not want jay lens shows not sure turn over grave conan,1
2658,news get cup coffee get back,1
2659,sleepy draws not good girl stuff suck chat girl,0
2660,liturgy green avatar pray iran iranelection find,1
2661,man yes brooklyn hard but longstory short 2 get com windy,0
2662,hear much not good,0
2663,hope not return together,0
2664,smart network trick find something free texting free mobile browsing,1
2665,agree gorgeous,0
2666,think awesome vote tweeterwall keep up,1
2667,nugget sweet save afford win cuft gorgeous,1
2668,wood get bak millecent todaythree medal trophy oh,1
2669,begin hate perezhilton increase snobbishness stem rise fame find new favorite blogger,1
2670,get sleepy always nice end night slip sunday mmmmmmmmmmmmmmmm â,1
2671,mum,1
2672,off get jimmy jam earlybut need curl up front fire keep pole position safe,1
2673,take bath ready wedding,1
2674,movie bout night museum lbs amazing new song fly,1
2675,think enjoy history exam much 3 fish chip shop lodie kai korea catherine,1
2676,give idea early get up week sleep till 645 sound like heaven,1
2677,lmaz think fuck worlds guess wrong,1
2678,sleeper get excite party,1
2679,morning run morning before pack jo off dinner say goodbye paddy leave ta,0
2680,but away b like wait while,0
2681,hey,1
2682,kate premiere no exit stand watch gossip,0
2683,haha rhyme actually question recorder new btv remote mine get tired,0
2684,studying like crazy,0
2685,yea good morning kockadoodledo,1
2686,watch surf ok childish keep creative,1
2687,best thing setup get away take off floppy floppy while run around venue,1
2688,www but sales girlfriend pathetic,0
2689,lol well can not blame try,1
2690,doh miss show,0
2691,sleep either,0
2692,bah h8 wake up,0
2693,dang not like get early,0
2694,weeeell not sure but slight possibility scam,0
2695,wish win,0
2696,watson haha,1
2697,get nut laugh rides who,1
2698,nevermind sonic not open accept job application bright side chapter convention awesome,0
2699,eat lunch party sad,0
2700,get purse steal car last night totally ruin fun party,0
2701,get ready shut down busy son great mom hope everybody well twin up,1
2702,5 shred kid semi nap cold diet pepsi browne near future,1
2703,rumour everywhere hope not distract loveeee dance move,1
2704,weekend talk great girl ever win samurai sword wing loss bad part,0
2705,gico ride sarah need stop think lose,0
2706,finish 11th not bad but not top three man wish card way hand,0
2707,sign up,1
2708,theories hope really cut guy sits,1
2709,happy birthday fellow gemini,1
2710,omg exactly gray make sad,0
2711,hour painful math die like hell need,0
2712,seriously want dont right eeeeee,1
2713,want jackson bollocks,0
2714,mmm identical seem bit broken after upgrade,0
2715,no fireworks no electrical parade suck dca,0
2716,really want star trek parentsfor third time,1
2717,www thank kind lose voice last was horrible suppose 2b 2call aug 4 wedding but can not,0
2718,fake tan,1
2719,johnson no vat pop fail movie word,0
2720,ah total 25 hour lab yes much need break,1
2721,make fucking profile,1
2722,0130 morning probably pretty comformfortable time,1
2723,4219044969 91,1
2724,try sleep night shift last manage wake up can not get back sleep,0
2725,hi gil,1
2726,lose boo getting,1
2727,working blow not right state mind,0
2728,goooooooooooooood morning,1
2729,voice hear inside head reason sing get find need find,1
2730,sadly n get shocked baby little si get violence bf,0
2731,seriously burn ban get rain but can not breathe,0
2732,guy soooooo talented,1
2733,moz cancel poor kill,0
2734,sorry hear bb,0
2735,sell artwork risk game boy started need good,1
2736,amazinggggg fun tear winner dog free six,1
2737,sims 2 addict slow someone get sims 3,0
2738,love drink dans family without mind,1
2739,afeeee happy mother,1
2740,want hear sound like,0
2741,really 6 month since last camp succumb sly stranglehold city,0
2742,aaaaaaaaahhhhhhhh hair mess,0
2743,after play guitar sing photoshop twin around normal monday,1
2744,thankyou hope,1
2745,cool relaxed hm,1
2746,full,1
2747,ah lucky wait ride,0
2748,really week like much longer oh well babe still amazing since,1
2749,good sleep well,1
2750,bedside onto,1
2751,need shake gloomy feeling maybe rain,0
2752,bad miss musicmatch breakfast calendar reminder nor off,0
2753,everyone nn lovely but not doctor ever like tell,0
2754,hello,1
2755,almost full hour,0
2756,wake up long prom night,1
2757,amazing choice love movie,1
2758,17,1
2759,3 rain,1
2760,fund sadly no vat return dude suck,0
2761,welcomesadly can not even read lol computer not open tinyurls reason,0
2762,charger wow not episode both eggs sky diving parachute not deploy,1
2763,not nashville right,0
2764,chat good friend bea cha,1
2765,agree,1
2766,black key never beautiful perfect rainbow never seem dull sniff sniff,0
2767,traditional loss weekend no le grand bore,0
2768,oh cartoon lane fail slow lane 2 3,1
2769,yay mg columbus but gay cox instinct lose,0
2770,head can not get phone,0
2771,yep nick say well,1
2772,sick www,0
2773,bill kill sure not first make joke,0
2774,try focus code hard who much sunshine allergy not withstand want play mess new camera,1
2775,homecoming movie later seventeen,1
2776,watch thanks,1
2777,try get plane board plane overweight switch exit row people early,0
2778,uh you really cute,1
2779,wii play mario kart fuck awesome always 1st beat everyone but hate push throw stuff,0
2780,pineapple cool whip beaver nugget texas,1
2781,no idea damn annoy,0
2782,still waiting picture suppose say pose shaundrie,1
2783,hey n vic 9 2 get less,0
2784,oh god sick edit not even halfway,0
2785,perimeter nintendo but not think mention,0
2786,phone nokia regent street store pick up n97 not sell wait next week,0
2787,hey ya ãdv twitter,1
2788,eat chip talk friend,1
2789,already known hoe miss ya babygirl haha,1
2790,thanks love,1
2791,shower stink dress head dinner,1
2792,not but alas nowhere near fair city,0
2793,dang can not get ticket jo bros concert,0
2794,reminder head over bite book chance win awesome swap,1
2795,lounge get sore head,0
2796,saw up last night even good anticipate way pair,1
2797,lucky lovelysweet caring mom,1
2798,w00t back,1
2799,can not awesome,1
2800,lol okay permission try give credit,1
2801,office cold forgot bring jacket,0
2802,mosquito everywhere gross freak,0
2803,not want geography,0
2804,watch casualty,1
2805,sorry dademails soup toast,0
2806,real fake lol guess ill trust,1
2807,special tour date,1
2808,poor susan boyle admit hospital exhaustion,0
2809,early drive jake,0
2810,face hurt like attack,0
2811,right no show joe flanagan not think tune not cup tea,0
2812,haha reason love fly constantly sound like stalk,1
2813,breakfast mario,1
2814,2,1
2815,iloseweight charity reject apple app store remove charity cue wtf iloseweight,0
2816,finally back wasted week,0
2817,watch masses fully book no shoulder rub,0
2818,not over darn fast make sad,0
2819,oh hear the david carradine die watch enews last night this sad,0
2820,stable third place sex fly challenge balcony science lab already,1
2821,really hop get ticket november 23rd emblem,0
2822,finish english compare still homework complete,0
2823,interesting article link christian make money blog,1
2824,haha mun mmmmmmmmm love chicken,1
2825,true way cross milestone bit short 05 yr back,1
2826,life goal real play free six chicago lyric someone please goodmorning,0
2827,note wish get ready summer fantastic movie,1
2828,scramble glad thing interest www great mtb,1
2829,hope well sure fine,1
2830,probably already use hand understand like imaginative moon need songwriter,0
2831,check check yes,1
2832,get hair rebounded yes haha,1
2833,www everyone cool picture last cdsmines itunes feel uncoool,0
2834,shut down no room put thing say live pretty simply,0
2835,meeting oh no boriinngggg,0
2836,sunny 90 love washing truck bikini bottom make redneck democrat,1
2837,baby dentist appointment first thing visit little,1
2838,awesome quote get thanks shootout,1
2839,good morning way,1
2840,not want 2 get out bed but need 2 get ready 2,0
2841,watch close reading morning,0
2842,my baby make get workthank god little people,1
2843,watching 106 park jeremy cute,1
2844,ok waiting 4 love xxx,1
2845,test obviously,1
2846,1st night,1
2847,haha wow rather impressive,1
2848,get early entry concert exclusive stuff yeah,1
2849,good morning like nice weather chicago wish awesome,1
2850,,1
2851,city ljubljana also missing tommy no way,0
2852,living sunshine but little burnt,0
2853,miya 10 but hop mobile set up may drop around,1
2854,note wish good night,1
2855,www little cousin cute get daddy,1
2856,note no way stop put up div,0
2857,poker awesome spit awesome game but 7 hour straight really wear down self,1
2858,sent,1
2859,mfa were nah sure heap people get find here,1
2860,,1
2861,time,1
2862,antidote great sushi roll super jealous mistress,1
2863,way after talk swear never fight,1
2864,may dense male but twinkle einer sandwich,0
2865,miss zombie walkways next though right,0
2866,itis suck nowhere kind off miserable shot,0
2867,point take,0
2868,2 up 6 hour damn hear liam gallagher over phone eee,1
2869,www love,1
2870,course doh,1
2871,circa 1988 1989,0
2872,church not involve r call 2b thru christ not b need 4 sheltersfood bank,0
2873,get ready smuggle,1
2874,like sz4 waist but like length,1
2875,sleep 2am,1
2876,hey joe argentina love like,1
2877,yes sure,1
2878,slowly get well,0
2879,tutor not pull up skirt properly,0
2880,id rather lake haha ill teach swim but sooooooooo slow,1
2881,break down bury bury finish,1
2882,lol right hhh no wish can not miss get everything ready student graduation friday,0
2883,love infinity good song,1
2884,ebay 1550 crazy e3 love idea damn,1
2885,phone confuse,0
2886,f1 today well world cup really divert attention,1
2887,but still alone,0
2888,ughhi not good,0
2889,say thanks because guy amazing tour keep like,1
2890,accounting wrong finish pack suck barely enu,0
2891,ahhhhhhhhhh drop printer driveway dead,0
2892,weakness chocolate crisp follow weightwatchers need get back after visitor,0
2893,highly recommend join earn money free shareholder dividend even nothing,1
2894,name fit together perfectly also thank free track chance new ep late discotexas ace,1
2895,wish hawaii,0
2896,mood slippinsomeone something nice,0
2897,make,1
2898,battery shit die car again stick gas station super hungry,0
2899,wake up lake danielle giuseppe,1
2900,exhaustive nothing achieve,0
2901,stage haha yes great weekend xd but,1
2902,always,1
2903,colour dead skin rash can not easy,0
2904,not talk yourself herelistening not always replying get bore reply pole not respond,0
2905,weekend shift apart drama night can not exactly change forever __ can not wait leave,1
2906,middle nowhere really bad reception get difficult,0
2907,3rd visit doctor give shot butt aaaa,0
2908,get back indiana memomand bro r coin eat hop rain hard,1
2909,swine flu others dance totally stress last,0
2910,oh faithyou see tell youyoooouuuuullll sssssseeeeeeee,1
2911,bbc say lot twitter block much quieter iranelection,0
2912,lai haha lol not fuck awesome vote,1
2913,new phone beautiful piece technology ever,1
2914,yyyy daddy make grilled cheese get home apologize late tired yell anyways though,1
2915,thanks rain weekend,0
2916,blazinglmao not wish,0
2917,proud everyone retreating typo change,0
2918,set good example think hit hay talk hope clumsy cunning captain,1
2919,poll hell cool man doug still not reply lol,0
2920,rest sick leavemight hav get ct scan wat summer,0
2921,sing remember always hear radio 1 but never catch artist,0
2922,laugh lol hate life suck can not,0
2923,talk phone red princess,1
2924,think test not really yaman paranoid bt get cough cold since day bro fever n,0
2925,wp really make confuse tiredhaizcannot wp what right wps really cold harmless person,0
2926,goodnight tweeperzz haha time study,0
2927,make rice pasta after feed animal time watch news happen around world off farm,1
2928,ithellam yen en kitty sakura anything please,1
2929,munchkin fam ditch stuff around house hill finale movie awardswoo eminem,0
2930,gh awake bed off early awake ick hangover last night,0
2931,french toast sound dummy,1
2932,miss ang goose way much,0
2933,hello,1
2934,think buy ingredient make monitor weekend lime mint leaf club soda already rum,1
2935,sad careful pray forester love postcard fridge good reminder,0
2936,clumsy punish fail time alone friday use,0
2937,but not happy lol soooooo confuse livelaugh 3,0
2938,watch gossip girl really need millionaire,0
2939,gonna leicester square not get clapham,1
2940,aaaaaa get ready test domain aaa semuuaa thankyou,1
2941,oh like wo de kai lai haha multiply,1
2942,watch tv whilst phone,1
2943,leicester kill new gun sad sad miss,0
2944,um campaign get change name flow 1 let focus real issue about f1,1
2945,hope,1
2946,not find extension cord home watching newlywed,0
2947,guns love dog free six lol help,1
2948,alright hun hope get sleep,1
2949,good even everyone magic lose but next season,1
2950,ufc ufc ufc wait friday,0
2951,love can not wait down make whole,1
2952,watch bride war,1
2953,poop forget,0
2954,enews huge stumble hope enjoy harry hopefully,1
2955,train ataxia daytrip bit sore bike swim walk yesterday havoc maze worth hassle,1
2956,ten ill going dinner raspberry pressure suckswould,0
2957,,1
2958,almost schooooool finally,1
2959,haha spaghetti no not figure,0
2960,ill,0
2961,always turn overtime,0
2962,fine thank rain heavily plant tree get good drink,1
2963,new ipod arrive crap miss old,0
2964,fuck hate lalalala 8 suuuuch good weekend,1
2965,sweets,0
2966,hope amazing time,1
2967,ñðñð ðð ½ funeral morning bitch not,0
2968,get email flora great count intro email minute yay,1
2969,enjoy first week new place,1
2970,not want miss last school,0
2971,need get act together lol,1
2972,catchy can not wait new album wish show,0
2973,yay halfway week already sleepy 10am,1
2974,ä hate life sometimes cos bore,0
2975,crust like good part,1
2976,understand like 2 improve but true friend,1
2977,faithyou hawaii had hurt spend sad cry,0
2978,unexpected ota love oxo accept job soon,1
2979,wow still replay last night over want back pink back,0
2980,shutouts new friday love listen bo durham,1
2981,minecraft ride sarah still afraid ride anything fun,0
2982,wow thank much kind word fantastic competition many fun entry salute linproducts,1
2983,mad miss airport,0
2984,answer likeness quiz fb haha fun try guy,1
2985,union fan old funny always nice couple,1
2986,bag hahasee ya,1
2987,beautiful daycaris baby shower,1
2988,slept after sit sun need conference officially start afternoon karen,0
2989,slowly cross over get mac never back,1
2990,trying faiths glad like 5000000 love movie,1
2991,sweet thanks much,1
2992,ripple quiet applause make way across fair county,1
2993,wow sorry not lesson not kid,0
2994,thank much rts support mean alot,1
2995,not,0
2996,start planning phase new top secret web projector info,1
2997,caps fan series but pay lakers ill root lakers,1
2998,sweets annoy rainingwant get paper leave give,1
2999,blahahahhhahha tire remember much awesome sleepsexwe get before kid damnnnlol xoxoniteee,1
3000,neighbour might give good view lol,1
3001,sick gh man unfortunately download unfortunately download,0
3002,spoil luxurious thing while home take intern,1
3003,having friend hope family great weekend,1
3004,mr lincoln play,1
3005,hope settle want rude die watch new,0
3006,you want right you make okay,0
3007,clergy shit shit people shit food stick inside shit office not even outside,0
3008,guess booth decide hometeam middle nighthelloso stupidbut still watch,1
3009,woofwednesday,1
3010,long short week ever gif yay four nothing plan first while mean nothing foot,1
3011,living out saki,0
